1578929348.3327842,222,319,167,315
1578929349.3304245,220,345,165,319
1578929350.3626373,220,352,159,317
1578929351.3398702,216,354,166,323
1578929352.337582,213,350,164,332
1578929353.3511193,217,351,180,330
1578929354.3429487,216,351,184,329
1578929355.3490846,216,369,184,330
1578929356.3521638,221,368,191,324
1578929357.3596933,231,367,174,322
1578929358.3572009,236,372,176,330
1578929359.3584414,229,355,174,320
1578929360.358405,228,364,168,327
1578929361.3921776,223,370,172,322
1578929362.364368,223,365,173,325
1578929363.370241,234,362,175,324
1578929364.3705273,221,368,179,317
1578929365.3742177,223,362,179,318
1578929366.376248,224,366,170,317
1578929367.3792942,223,357,173,322
1578929368.3792627,232,362,176,322
1578929369.3849733,220,360,173,327
1578929370.388021,215,357,169,331
1578929371.3850381,217,360,168,326
1578929372.4142184,215,355,176,326
1578929373.391785,215,365,183,337
1578929374.3958411,214,367,184,328
1578929375.4005764,229,369,186,322
1578929376.4042175,227,370,177,326
1578929377.403608,232,358,175,323
1578929378.40741,235,365,185,320
1578929379.4320366,227,361,181,327
1578929380.4120579,224,360,191,325
1578929381.4157894,230,365,190,324
1578929382.4252882,232,374,188,323
1578929383.429237,223,366,192,318
1578929384.4194834,222,362,187,314
1578929385.424894,226,362,185,318
1578929386.4273527,223,360,185,318
1578929387.4333587,228,363,192,322
1578929388.436215,217,356,184,328
1578929389.4358516,220,356,181,327
1578929390.437394,218,354,195,329
1578929391.4354765,216,367,204,331
1578929392.4382439,223,375,206,320
1578929393.44843,229,373,207,326
1578929394.4532614,238,373,199,338
1578929395.4493268,239,380,196,331
1578929396.453228,236,370,208,333
1578929397.4554527,220,364,192,323
1578929398.457771,244,376,212,334
1578929399.4558427,228,366,194,322
1578929400.4632113,219,366,193,329
1578929401.4632633,225,362,195,323
1578929402.4710476,226,364,191,319
1578929403.4732714,224,363,186,320
1578929404.4795442,227,366,185,324
1578929405.4803846,224,365,186,320
1578929406.4869804,216,363,183,335
1578929407.4822764,215,363,187,333
1578929408.484239,217,358,198,337
1578929409.4862392,218,355,209,337
1578929410.491841,216,372,204,332
1578929411.4899037,237,375,207,325
1578929412.4956534,227,366,195,325
1578929413.5082004,233,368,190,333
1578929414.4951105,232,354,202,336
1578929415.5005097,235,358,189,325
1578929416.5281413,224,369,192,327
1578929417.5074382,227,363,194,329
1578929418.5113025,234,356,191,326
1578929419.5108883,225,357,193,326
1578929420.5562372,224,359,193,319
1578929421.5159523,220,325,195,326
1578929422.523402,225,321,184,318
1578929423.522533,225,315,185,318
1578929424.5250404,231,318,190,330
1578929425.529665,202,359,176,335
1578929426.528736,242,354,190,331
1578929427.536688,236,363,205,335
1578929428.5354269,222,379,200,337
1578929429.5396674,202,374,205,328
1578929430.5410712,228,365,205,354
1578929431.5752857,224,373,197,340
1578929432.5406413,242,363,197,329
1578929433.5438912,241,374,204,335
1578929434.550691,225,377,193,329
1578929435.5525358,230,364,196,329
1578929436.5574844,239,372,202,330
1578929437.559002,232,382,186,334
1578929438.5680695,227,371,199,323
1578929439.585389,229,377,199,323
1578929440.565474,230,379,194,320
1578929441.5698657,230,376,187,335
1578929442.5871065,238,371,179,316
1578929443.5963197,251,367,186,334
1578929444.5722754,250,370,190,342
1578929445.5783165,244,373,214,339
1578929446.5829322,240,379,208,343
1578929447.5840082,245,373,211,329
1578929448.586698,251,400,206,333
1578929449.5924418,257,381,209,342
1578929450.5893135,247,385,201,329
1578929451.5916786,274,364,206,334
1578929452.5989976,253,382,194,336
1578929453.633889,248,386,205,323
1578929454.5966578,265,371,209,323
1578929455.6035461,237,379,187,335
1578929456.6073267,245,377,199,329
1578929457.6083035,247,378,201,326
1578929458.6095164,248,390,201,334
1578929459.6158068,248,403,192,323
1578929460.6185036,249,379,192,322
1578929461.6205196,237,379,192,322
1578929462.6326518,240,372,186,334
1578929463.623934,239,375,212,336
1578929464.6559005,237,370,204,334
1578929465.6291027,234,386,210,335
1578929466.6367912,245,383,213,329
1578929467.639352,254,389,191,330
1578929468.6378205,256,388,200,340
1578929469.639343,257,383,215,327
1578929470.6446908,261,378,199,330
1578929471.6536145,245,392,202,332
1578929472.647451,246,380,199,333
1578929473.6668022,253,382,201,333
1578929474.6540241,246,380,201,311
1578929475.682798,247,400,203,326
1578929476.6592548,247,385,193,326
1578929477.662019,253,385,185,325
1578929478.661908,251,372,193,327
1578929479.6676102,246,374,190,322
1578929480.6676362,241,375,186,339
1578929481.6702535,239,374,174,346
1578929482.6827743,240,361,211,341
1578929483.6791089,242,397,205,343
1578929484.6789224,241,383,206,344
1578929485.6815012,253,391,204,336
1578929486.6915061,267,397,198,343
1578929487.6902595,267,375,215,332
1578929488.6889925,260,381,213,337
1578929489.6925106,254,391,197,334
1578929490.6917698,247,417,202,333
1578929491.6977139,257,383,203,335
1578929492.6962762,247,382,204,339
1578929493.6982038,246,384,201,328
1578929494.705553,249,378,195,323
1578929495.7080047,250,382,193,329
1578929496.7115011,259,381,199,336
1578929497.7438278,254,383,202,336
1578929498.7128673,242,375,193,348
1578929499.718269,240,373,196,336
1578929500.7205257,242,372,209,342
1578929501.7236197,241,380,210,343
1578929502.7272105,239,386,211,335
1578929503.7451046,251,390,217,337
1578929504.7313848,259,382,208,351
1578929505.734148,259,376,202,331
1578929506.7358959,260,382,215,336
1578929507.7376103,251,386,214,339
1578929508.7610614,248,390,203,333
1578929509.7408674,257,381,206,336
1578929510.7430096,247,381,206,334
1578929511.7488678,251,378,205,329
1578929512.7530234,250,374,203,332
1578929513.7479115,250,374,191,327
1578929514.7555547,250,375,191,328
1578929515.7588627,254,366,191,327
1578929516.761915,240,368,197,346
1578929517.7641714,243,365,187,340
1578929518.7655287,242,365,202,343
1578929519.7983134,241,368,204,345
1578929520.7704298,241,374,210,326
1578929521.7727706,263,378,210,336
1578929522.7937481,253,377,205,339
1578929523.7778373,257,375,197,345
1578929524.7771065,260,264,202,341
1578929525.779008,246,323,208,335
1578929526.8091595,266,357,197,331
1578929527.7912104,259,396,207,292
1578929528.7933965,252,401,206,295
1578929529.7944863,257,400,208,304
1578929530.805604,249,307,211,302
1578929531.800332,252,388,200,298
1578929532.801497,254,390,199,274
1578929533.817001,258,395,200,284
1578929534.849061,256,294,200,282
1578929535.8131087,199,367,197,317
1578929536.8153305,242,297,216,330
1578929537.8124788,246,276,214,320
1578929538.8173952,241,295,220,308
1578929539.8183758,266,394,213,311
1578929540.8228338,241,396,211,315
1578929541.8276956,259,391,202,320
1578929542.8275905,259,402,212,307
1578929543.8286796,243,395,194,298
1578929544.831432,256,407,201,311
1578929545.8700879,270,397,195,306
1578929546.835092,257,333,165,290
1578929547.8414993,255,333,194,301
1578929548.8382516,248,334,197,309
1578929549.842239,247,393,186,305
1578929550.8464804,261,400,184,305
1578929551.849718,255,394,174,304
1578929552.8572967,246,399,184,327
1578929553.8564413,247,375,183,319
1578929554.856686,248,396,199,323
1578929555.8648386,257,393,207,319
1578929556.8919172,242,416,207,326
1578929557.8683438,272,408,209,316
1578929558.8660603,260,412,193,321
1578929559.8728344,260,407,195,326
1578929560.8837945,265,422,227,343
1578929561.8828516,244,418,222,336
1578929562.8798058,256,416,208,317
1578929563.8755481,265,408,209,324
1578929564.8798048,260,406,209,321
1578929565.8850331,264,407,209,319
1578929566.886057,281,408,207,320
1578929567.9389145,253,401,197,308
1578929568.8965425,255,401,195,313
1578929569.8915317,253,394,198,310
1578929570.8973217,249,391,193,315
1578929571.9038906,244,405,195,324
1578929572.9059744,244,398,217,323
1578929573.9047606,245,397,215,329
1578929574.9121163,243,416,216,335
1578929575.9123802,274,411,219,322
1578929576.9108968,264,414,200,320
1578929577.9176192,264,408,204,327
1578929578.9486313,263,423,231,339
1578929579.9236538,262,405,200,321
1578929580.9222481,256,414,204,317
1578929581.92846,263,407,207,317
1578929582.9509254,254,407,205,319
1578929583.9325082,253,407,205,319
1578929584.9352756,259,406,209,319
1578929585.9338515,254,407,198,314
1578929586.9546425,254,401,194,315
1578929587.94261,255,400,197,312
1578929588.945977,244,400,198,337
1578929589.9592483,243,403,196,332
1578929590.9482079,246,401,214,331
1578929591.9548666,247,403,215,332
1578929592.9558952,245,418,216,315
1578929593.9571283,269,414,218,342
1578929594.9583726,268,415,215,335
1578929595.9605029,265,418,207,325
1578929596.9762182,266,406,220,326
1578929597.967216,251,404,209,324
1578929598.968451,254,412,206,321
1578929599.9758737,268,406,207,322
1578929600.998351,249,405,207,326
1578929601.9758348,256,408,207,316
1578929602.9800735,257,407,207,319
1578929603.9808521,256,404,198,323
1578929604.986354,258,404,195,316
1578929605.9961438,257,400,199,314
1578929606.9895983,277,416,208,332
1578929608.0053456,250,399,197,331
1578929609.001175,248,400,214,332
1578929609.9966767,250,404,214,334
1578929611.003198,247,410,219,321
1578929612.020708,269,412,219,328
1578929613.00577,272,421,218,324
1578929614.009401,265,419,206,323
1578929615.012016,267,408,224,328
1578929616.0157466,253,407,212,327
1578929617.0307567,257,414,207,326
1578929618.016732,273,407,208,327
1578929619.021235,251,407,208,327
1578929620.0285606,259,409,208,320
1578929621.0283604,250,413,210,326
1578929622.0298645,258,407,195,321
1578929623.0532048,257,401,197,319
1578929624.0385695,261,279,129,300
1578929625.0387068,243,310,161,325
1578929626.039805,245,341,136,312
1578929627.0420685,250,338,194,322
1578929628.043469,257,351,188,328
1578929629.0510013,248,351,204,320
1578929630.0496829,262,393,198,317
1578929631.051938,269,337,146,319
1578929632.0531888,268,338,136,326
1578929633.0603626,269,304,208,351
1578929634.0752888,262,291,192,331
1578929635.0618238,260,289,198,332
1578929636.065239,275,301,199,331
1578929637.0669086,267,335,197,328
1578929638.0671077,266,354,219,326
1578929639.0734007,261,341,204,320
1578929640.0778623,265,338,193,318
1578929641.0762787,263,324,198,317
1578929642.0797286,257,330,193,315
1578929643.1118357,246,327,164,325
1578929644.0882044,251,338,190,324
1578929645.1005986,252,337,213,325
1578929646.095617,250,349,219,328
1578929647.1076171,251,360,219,321
1578929648.1003227,263,350,202,320
1578929649.1241596,269,356,206,337
1578929650.099324,280,354,221,324
1578929651.1006567,276,348,210,324
1578929652.109667,260,358,211,325
1578929653.1096194,262,352,209,322
1578929654.1093123,276,351,212,326
1578929655.1142895,270,367,213,346
1578929656.122068,260,349,174,317
1578929657.1184046,264,350,167,317
1578929658.1205378,261,347,159,319
1578929659.1254404,258,336,179,317
1578929660.1646118,250,350,191,331
1578929661.132243,260,354,206,333
1578929662.1278298,255,399,225,345
1578929663.1355834,251,323,221,341
1578929664.1376088,249,285,207,310
1578929665.1442566,274,224,219,328
1578929666.1501493,268,271,201,343
1578929667.1501663,266,259,201,325
1578929668.143889,268,264,224,333
1578929669.1499305,262,315,211,331
1578929670.1554742,254,326,210,325
1578929671.1844277,264,315,213,331
1578929672.156678,261,320,211,333
1578929673.164577,255,312,209,323
1578929674.162179,257,316,216,323
1578929675.1666095,255,312,201,330
1578929676.1672075,257,310,205,326
1578929677.1854718,250,326,202,324
1578929678.1909838,259,344,216,342
1578929679.178475,250,336,213,346
1578929680.1785057,250,341,233,342
1578929681.1785278,259,358,238,353
1578929682.1966496,249,353,239,331
1578929683.1855774,268,355,210,330
1578929684.1876001,267,354,217,339
1578929685.1934538,275,346,246,329
1578929686.1917996,277,341,211,337
1578929687.1966276,260,352,218,327
1578929688.1948657,263,342,217,326
1578929689.227865,264,341,215,333
1578929690.2080667,259,345,219,320
1578929691.2070622,260,346,219,322
1578929692.209412,258,347,207,323
1578929693.2303994,259,340,206,320
1578929694.2135148,259,341,210,321
1578929695.2141323,250,338,209,342
1578929696.222305,262,349,218,346
1578929697.2209299,257,336,233,339
1578929698.2291813,248,365,227,342
1578929699.228144,247,351,228,337
1578929700.2616594,266,356,225,331
1578929701.2329798,265,356,219,336
1578929702.2390308,269,347,217,335
1578929703.235303,263,347,229,332
1578929704.261565,257,357,217,332
1578929705.2400906,258,351,218,333
1578929706.2427647,268,349,215,331
1578929707.2705579,259,350,217,325
1578929708.2520094,257,346,219,324
1578929709.258117,254,359,218,332
1578929710.2539728,259,345,208,323
1578929711.2690752,258,344,214,322
1578929712.2555873,251,345,209,335
1578929713.2614377,249,341,208,339
1578929714.2679253,251,336,222,342
1578929715.2905326,249,342,224,340
1578929716.2714539,254,360,223,323
1578929717.2746234,270,364,232,345
1578929718.273983,274,365,215,343
1578929719.2816582,267,344,214,329
1578929720.2774498,267,350,229,331
1578929721.2864003,260,363,212,329
1578929722.2989783,259,346,218,334
1578929723.285472,271,353,215,334
1578929724.2914143,215,307,183,297
1578929725.2938907,211,306,197,297
1578929726.302897,220,321,206,287
1578929727.2995415,223,330,194,312
1578929728.3029642,229,314,164,320
1578929729.306773,214,317,193,321
1578929730.3567283,216,309,181,305
1578929731.318037,227,318,185,227
1578929732.310854,219,313,217,325
1578929733.3176272,216,330,209,342
1578929734.3209376,248,349,217,308
1578929735.3213563,236,337,207,327
1578929736.3230145,248,322,202,317
1578929737.3513615,237,330,213,325
1578929738.326877,228,332,206,327
1578929739.3274162,228,332,213,325
1578929740.3373513,240,328,209,331
1578929741.3306227,236,330,211,329
1578929742.3375688,228,331,212,319
1578929743.340376,230,327,215,321
1578929744.3441918,231,329,207,324
1578929745.350413,232,320,213,322
1578929746.3443496,249,339,218,341
1578929747.3553667,222,324,209,341
1578929748.3641944,223,320,238,344
1578929749.3537936,222,320,222,344
1578929750.361306,224,336,224,348
1578929751.362669,234,344,230,337
1578929752.4056876,240,342,222,337
1578929753.3710346,241,339,217,347
1578929754.3660657,248,333,235,334
1578929755.372508,226,336,220,338
1578929756.372138,231,344,215,338
1578929757.379025,246,338,215,336
1578929758.3788068,225,342,219,336
1578929759.394778,233,339,218,329
1578929760.3970485,232,344,222,328
1578929761.3865933,232,339,209,332
1578929762.3878412,233,335,208,329
1578929763.4252827,232,337,208,328
1578929764.394038,221,344,208,334
1578929765.3990269,222,342,214,335
1578929766.4030185,221,341,228,343
1578929767.4251614,220,350,231,349
1578929768.4040577,222,360,227,340
1578929769.4105647,245,357,222,338
1578929770.4149535,237,360,220,349
1578929771.408854,243,354,229,337
1578929772.4146445,248,351,215,337
1578929773.4144878,234,360,219,336
1578929774.43738,246,345,220,336
1578929775.4196177,227,349,219,339
1578929776.422211,232,348,219,329
1578929777.4271686,233,348,220,329
1578929778.4325688,232,345,212,331
1578929779.4289868,246,360,228,341
1578929780.438294,231,349,220,341
1578929781.4395862,231,350,219,350
1578929782.4422688,223,340,208,354
1578929783.4424703,223,339,233,350
1578929784.4485967,222,366,230,351
1578929785.461227,220,359,229,338
1578929786.467353,236,353,237,355
1578929787.452516,246,359,216,348
1578929788.4535594,241,355,235,338
1578929789.4588966,243,354,207,337
1578929790.4736006,232,365,218,334
1578929791.4612403,232,349,214,343
1578929792.4785635,244,347,213,341
1578929793.468888,234,348,202,337
1578929794.4706578,218,346,212,331
1578929795.4751565,225,343,201,330
1578929796.4899502,237,347,213,338
1578929797.508046,233,338,204,328
1578929798.4763675,232,329,174,330
1578929799.48255,216,332,187,340
1578929800.4859288,229,346,180,340
1578929801.4912033,215,356,203,342
1578929802.4935007,231,337,205,344
1578929803.4940178,232,345,206,340
1578929804.4972394,240,343,202,341
1578929805.501907,239,328,197,334
1578929806.5006027,232,356,227,353
1578929807.5331073,227,342,204,335
1578929808.5061057,226,331,200,337
1578929809.5121264,240,310,207,333
1578929810.5199606,254,304,217,329
1578929811.513428,250,331,167,336
1578929812.5176208,230,341,203,335
1578929813.5167115,232,345,190,335
1578929814.5275462,227,336,192,330
1578929815.5236816,219,346,196,355
1578929816.5262508,217,338,201,348
1578929817.5305004,217,336,215,352
1578929818.5629458,221,342,210,351
1578929819.533228,216,360,231,332
1578929820.5468926,236,357,230,338
1578929821.5415483,240,350,210,354
1578929822.5395548,238,339,232,354
1578929823.54309,241,347,226,336
1578929824.5481892,228,355,212,339
1578929825.5473096,236,335,170,339
1578929826.5505018,237,319,191,256
1578929827.5536468,221,297,190,286
1578929828.557444,226,338,187,308
1578929829.58217,225,332,179,327
1578929830.5626945,225,334,180,326
1578929831.5668445,225,321,182,325
1578929832.568238,217,324,179,321
1578929833.570666,217,323,178,340
1578929834.571804,217,273,195,342
1578929835.5748658,216,270,204,337
1578929836.5970552,216,290,201,327
1578929837.5844603,235,302,214,334
1578929838.5871367,249,293,210,352
1578929839.5925853,240,298,208,346
1578929840.607037,238,285,205,332
1578929841.5932539,226,300,218,322
1578929842.5902026,224,289,197,325
1578929843.5949051,236,282,197,334
1578929844.598283,231,283,193,335
1578929845.601959,226,282,200,326
1578929846.631215,228,294,214,334
1578929847.6090648,227,286,186,324
1578929848.6135888,226,277,186,326
1578929849.6117694,222,282,197,336
1578929850.627264,216,272,184,341
1578929851.644855,217,273,218,347
1578929852.6201692,217,266,211,346
1578929853.6208081,218,286,213,343
1578929854.623216,219,346,215,333
1578929855.6261988,281,388,178,337
1578929856.6258273,257,412,196,348
1578929857.6326354,265,259,194,336
1578929858.6382003,236,328,209,338
1578929859.6382241,245,376,188,339
1578929860.6394672,266,306,201,340
1578929861.643179,244,366,195,338
1578929862.6597185,275,407,207,325
1578929863.6491117,278,410,196,329
1578929864.6504772,261,415,193,331
1578929865.654211,255,402,193,330
1578929866.6544864,251,396,196,330
1578929867.6557918,241,410,196,347
1578929868.6650558,240,401,192,345
1578929869.6799283,243,399,224,353
1578929870.6689687,241,408,216,353
1578929871.672988,264,419,231,341
1578929872.669079,262,410,224,351
1578929873.7044904,275,419,205,351
1578929874.6755755,265,402,220,341
1578929875.6793563,249,405,195,341
1578929876.6843045,252,411,203,341
1578929877.6871593,288,440,195,366
1578929878.7030835,247,404,205,337
1578929879.6888711,248,403,199,329
1578929880.7107468,251,405,200,333
1578929881.697852,250,402,199,333
1578929882.6991413,249,395,193,328
1578929883.6980062,250,396,198,330
1578929884.7003171,249,397,193,342
1578929885.706248,241,393,188,344
1578929886.7056203,246,393,208,345
1578929887.7155304,240,406,206,345
1578929888.718185,260,410,203,353
1578929889.7388406,260,404,216,339
1578929890.7306533,256,408,202,346
1578929891.7204564,257,401,201,347
1578929892.7201486,260,397,204,339
1578929893.7212057,249,404,201,341
1578929894.726161,249,400,203,339
1578929895.7354658,269,409,205,348
1578929896.7429852,250,399,204,339
1578929897.7359364,249,397,206,333
1578929898.740893,250,401,196,337
1578929899.740979,250,401,196,334
1578929900.770768,252,391,192,332
1578929901.7420673,267,407,202,347
1578929902.7470279,243,393,192,343
1578929903.7656386,243,392,211,347
1578929904.756976,248,403,212,348
1578929905.7530313,239,405,214,347
1578929906.7535806,252,404,206,341
1578929907.7742376,259,408,204,346
1578929908.7623303,259,400,209,343
1578929909.765126,253,400,210,340
1578929910.7941384,247,408,207,338
1578929911.78173,251,403,204,339
1578929912.7728944,260,398,204,344
1578929913.7780292,251,402,205,342
1578929914.7805235,250,402,202,334
1578929915.7769964,251,401,196,334
1578929916.7909253,250,398,197,333
1578929917.7868106,250,402,207,340
1578929918.7931557,242,397,198,340
1578929919.7938464,243,394,193,352
1578929920.7948236,243,393,214,355
1578929921.8015842,242,395,210,349
1578929922.8278434,241,406,215,335
1578929923.8259568,248,406,215,352
1578929924.8027964,256,275,66,347
1578929925.8140566,248,248,22,355
1578929926.8077924,247,331,74,352
1578929927.8128092,259,337,120,332
1578929928.812803,257,243,34,186
1578929929.8340957,250,242,143,306
1578929930.8207743,249,212,161,331
1578929931.825268,251,186,182,319
1578929932.8254735,243,206,167,347
1578929933.886382,238,178,36,337
1578929934.8407948,242,212,129,339
1578929935.8341944,240,275,142,334
1578929936.8443205,242,283,160,333
1578929937.839391,269,316,174,332
1578929938.8418694,244,196,172,329
1578929939.8453758,249,195,184,361
1578929940.8638985,244,198,224,355
1578929941.8479013,240,225,211,362
1578929942.8514931,234,226,167,349
1578929943.8535788,268,217,141,348
1578929944.872633,268,231,183,353
1578929945.8610616,269,264,200,366
1578929946.8614388,252,324,177,349
1578929947.862271,244,337,169,352
1578929948.861656,239,334,153,349
1578929949.876912,262,334,159,349
1578929950.87429,242,360,178,127
1578929951.8730006,246,313,123,142
1578929952.875277,241,324,159,299
1578929953.877488,243,212,151,297
1578929954.8930364,242,265,62,304
1578929955.8966267,247,317,147,313
1578929956.8867843,240,318,190,348
1578929957.889221,239,221,188,339
1578929958.8892817,234,222,204,330
1578929959.9334111,236,281,161,328
1578929960.899693,234,255,217,352
1578929961.8986905,249,253,184,344
1578929962.9051187,256,264,189,350
1578929963.9201427,253,340,216,345
1578929964.930967,257,349,193,338
1578929965.9098947,243,351,131,344
1578929966.9513395,240,377,176,341
1578929967.9213262,254,379,176,343
1578929968.9152133,258,393,160,360
1578929969.9203804,245,296,161,334
1578929970.9438968,251,283,170,333
1578929971.924237,246,292,175,335
1578929972.923756,261,282,194,332
1578929973.9315186,238,286,140,359
1578929974.9326468,227,268,173,349
1578929975.9341228,236,283,203,353
1578929976.938979,239,309,197,354
1578929977.947926,236,299,204,348
1578929978.9462795,246,298,195,356
1578929979.9486942,258,295,202,340
1578929980.954992,255,301,224,368
1578929981.9681783,253,294,212,343
1578929982.9525044,246,307,204,339
1578929983.9562445,250,298,195,342
1578929984.9590678,268,288,190,341
1578929985.9605975,252,294,196,342
1578929986.972849,243,294,194,332
1578929987.9702187,245,293,177,332
1578929988.9863777,249,286,188,334
1578929989.9894266,248,283,189,328
1578929990.9724104,239,304,183,341
1578929991.9788406,235,310,185,355
1578929993.0106547,247,309,208,349
1578929993.9945555,238,323,209,352
1578929994.9824371,263,335,219,339
1578929995.983634,254,326,191,337
1578929996.992435,254,346,200,352
1578929997.9872975,257,313,205,331
1578929998.9974163,249,296,189,337
1578930000.004813,274,342,223,334
1578930001.0236025,265,313,204,343
1578930002.001156,275,339,198,332
1578930003.0045016,251,317,199,334
1578930004.038397,252,312,194,332
1578930005.0090015,248,320,185,329
1578930006.0161417,252,318,185,333
1578930007.01021,260,306,187,332
1578930008.0161624,254,304,184,346
1578930009.0238392,241,306,184,346
1578930010.0212536,240,302,209,351
1578930011.0250766,240,320,222,349
1578930012.028909,240,322,223,337
1578930013.0355034,258,328,203,340
1578930014.0323234,258,328,210,345
1578930015.0623264,263,316,229,337
1578930016.0425224,246,314,205,338
1578930017.0433815,250,327,212,337
1578930018.0393806,263,315,213,340
1578930019.050776,244,318,213,344
1578930020.0485425,252,318,215,336
1578930021.0514128,251,344,212,336
1578930022.0635269,250,337,203,332
1578930023.0552614,251,343,200,331
1578930024.0748794,242,325,105,331
1578930025.0622327,236,326,110,346
