1578929461.6205196,237,379,192,322,2
1578929462.6326518,240,372,186,334,2
1578929463.623934,239,375,212,336,2
1578929464.6559005,237,370,204,334,2
1578929465.6291027,234,386,210,335,2
1578929466.6367912,245,383,213,329,2
1578929467.6393518,254,389,191,330,2
1578929468.6378205,256,388,200,340,2
1578929469.639343,257,383,215,327,2
1578929470.6446908,261,378,199,330,2
1578929471.6536145,245,392,202,332,2
1578929472.647451,246,380,199,333,2
1578929473.6668024,253,382,201,333,2
1578929474.6540241,246,380,201,311,2
1578929475.6827981,247,400,203,326,2
1578929476.6592548,247,385,193,326,2
1578929477.662019,253,385,185,325,2
1578929478.661908,251,372,193,327,2
1578929479.6676102,246,374,190,322,2
1578929480.6676364,241,375,186,339,2
1578929481.6702535,239,374,174,346,2
1578929482.6827743,240,361,211,341,2
1578929483.6791089,242,397,205,343,2
1578929484.6789224,241,383,206,344,2
1578929485.6815012,253,391,204,336,2
1578929486.6915061,267,397,198,343,2
1578929487.6902595,267,375,215,332,2
1578929488.6889925,260,381,213,337,2
1578929489.6925106,254,391,197,334,2
1578929490.6917698,247,417,202,333,2
1578929491.697714,257,383,203,335,2
1578929492.6962762,247,382,204,339,2
1578929493.6982038,246,384,201,328,2
1578929494.7055528,249,378,195,323,2
1578929495.7080047,250,382,193,329,2
1578929496.7115011,259,381,199,336,2
1578929497.7438278,254,383,202,336,2
1578929498.7128673,242,375,193,348,2
1578929499.7182689,240,373,196,336,2
1578929500.7205255,242,372,209,342,2
1578929501.7236195,241,380,210,343,2
1578929502.7272105,239,386,211,335,2
1578929503.7451046,251,390,217,337,2
1578929504.7313848,259,382,208,351,2
1578929505.734148,259,376,202,331,2
1578929506.735896,260,382,215,336,2
1578929507.7376106,251,386,214,339,2
1578929508.7610614,248,390,203,333,2
1578929509.7408676,257,381,206,336,2
1578929510.7430096,247,381,206,334,2
1578929511.7488678,251,378,205,329,2
1578929512.7530234,250,374,203,332,2
1578929513.7479115,250,374,191,327,2
1578929514.7555547,250,375,191,328,2
1578929515.7588627,254,366,191,327,2
1578929516.761915,240,368,197,346,2
1578929517.7641716,243,365,187,340,2
1578929518.7655287,242,365,202,343,2
1578929519.7983134,241,368,204,345,2
1578929520.7704296,241,374,210,326,2
1578929521.7727704,263,378,210,336,2
1578929522.7937481,253,377,205,339,2
1578929523.7778373,257,375,197,345,2
1578929524.7771065,260,264,202,341,3
1578929525.779008,246,323,208,335,3
1578929526.8091595,266,357,197,331,3
1578929527.7912107,259,396,207,292,3
1578929528.7933965,252,401,206,295,3
1578929529.7944865,257,400,208,304,3
1578929530.805604,249,307,211,302,3
1578929531.800332,252,388,200,298,3
1578929532.801497,254,390,199,274,3
1578929533.8170009,258,395,200,284,3
1578929534.849061,256,294,200,282,3
1578929535.8131087,199,367,197,317,3
1578929536.8153305,242,297,216,330,3
1578929537.8124788,246,276,214,320,3
1578929538.8173952,241,295,220,308,3
1578929539.8183758,266,394,213,311,3
1578929540.8228338,241,396,211,315,3
1578929541.8276956,259,391,202,320,3
1578929542.8275905,259,402,212,307,3
1578929543.8286796,243,395,194,298,3
1578929544.831432,256,407,201,311,3
1578929545.870088,270,397,195,306,3
1578929546.835092,257,333,165,290,3
1578929547.8414993,255,333,194,301,3
1578929548.8382516,248,334,197,309,3
1578929549.8422391,247,393,186,305,3
1578929550.8464804,261,400,184,305,3
1578929551.8497179,255,394,174,304,3
1578929552.8572967,246,399,184,327,3
1578929553.8564413,247,375,183,319,3
1578929554.8566859,248,396,199,323,3
1578929555.8648384,257,393,207,319,3
1578929556.8919172,242,416,207,326,3
1578929557.8683438,272,408,209,316,3
1578929558.8660605,260,412,193,321,3
1578929559.8728347,260,407,195,326,3
1578929560.8837945,265,422,227,343,3
1578929561.8828516,244,418,222,336,3
1578929562.8798056,256,416,208,317,3
1578929563.8755481,265,408,209,324,3
1578929564.8798046,260,406,209,321,3
1578929565.8850331,264,407,209,319,3
1578929566.8860571,281,408,207,320,3
1578929567.9389145,253,401,197,308,3
1578929568.8965425,255,401,195,313,3
1578929569.8915315,253,394,198,310,3
1578929570.8973215,249,391,193,315,3
1578929571.9038904,244,405,195,324,3
1578929572.9059744,244,398,217,323,3
1578929573.9047606,245,397,215,329,3
1578929574.9121163,243,416,216,335,3
1578929575.9123802,274,411,219,322,3
1578929576.9108968,264,414,200,320,3
1578929577.9176192,264,408,204,327,3
1578929578.9486313,263,423,231,339,3
1578929579.9236536,262,405,200,321,3
1578929580.9222481,256,414,204,317,3
1578929581.92846,263,407,207,317,3
1578929582.9509256,254,407,205,319,3
1578929583.9325082,253,407,205,319,3
1578929584.9352756,259,406,209,319,3
1578929585.9338515,254,407,198,314,3
1578929586.9546425,254,401,194,315,3
1578929587.94261,255,400,197,312,3
1578929588.945977,244,400,198,337,3
1578929589.9592485,243,403,196,332,3
1578929590.948208,246,401,214,331,3
1578929591.9548664,247,403,215,332,3
1578929592.9558954,245,418,216,315,3
1578929593.9571285,269,414,218,342,3
1578929594.9583724,268,415,215,335,3
1578929595.9605026,265,418,207,325,3
1578929596.9762182,266,406,220,326,3
1578929597.967216,251,404,209,324,3
1578929598.968451,254,412,206,321,3
1578929599.9758735,268,406,207,322,3
1578929600.9983509,249,405,207,326,3
1578929601.9758348,256,408,207,316,3
1578929602.9800735,257,407,207,319,3
1578929603.980852,256,404,198,323,3
1578929604.9863539,258,404,195,316,3
1578929605.9961438,257,400,199,314,3
1578929606.9895985,277,416,208,332,3
1578929608.0053456,250,399,197,331,3
1578929609.001175,248,400,214,332,3
1578929609.9966767,250,404,214,334,3
1578929611.0031981,247,410,219,321,3
1578929612.020708,269,412,219,328,3
1578929613.00577,272,421,218,324,3
1578929614.009401,265,419,206,323,3
1578929615.012016,267,408,224,328,3
1578929616.0157466,253,407,212,327,3
1578929617.030757,257,414,207,326,3
1578929618.016732,273,407,208,327,3
1578929619.021235,251,407,208,327,3
1578929620.0285606,259,409,208,320,3
1578929621.0283606,250,413,210,326,3
1578929622.0298645,258,407,195,321,3
1578929623.0532048,257,401,197,319,3
1578929624.0385695,261,279,129,300,3
1578929625.0387068,243,310,161,325,4
1578929626.0398052,245,341,136,312,4
1578929627.0420685,250,338,194,322,4
1578929628.043469,257,351,188,328,4
1578929629.051001,248,351,204,320,4
1578929630.0496829,262,393,198,317,4
1578929631.051938,269,337,146,319,4
1578929632.0531886,268,338,136,326,4
1578929633.0603626,269,304,208,351,4
1578929634.0752888,262,291,192,331,4
1578929635.0618238,260,289,198,332,4
1578929636.065239,275,301,199,331,4
1578929637.0669086,267,335,197,328,4
1578929638.0671074,266,354,219,326,4
1578929639.0734007,261,341,204,320,4
1578929640.0778625,265,338,193,318,4
1578929641.0762787,263,324,198,317,4
1578929642.0797286,257,330,193,315,4
1578929643.1118355,246,327,164,325,4
1578929644.0882044,251,338,190,324,4
1578929645.1005983,252,337,213,325,4
1578929646.095617,250,349,219,328,4
1578929647.1076171,251,360,219,321,4
1578929648.1003227,263,350,202,320,4
1578929649.1241596,269,356,206,337,4
1578929650.099324,280,354,221,324,4
1578929651.1006567,276,348,210,324,4
1578929652.109667,260,358,211,325,4
1578929653.1096196,262,352,209,322,4
1578929654.1093125,276,351,212,326,4
1578929655.1142895,270,367,213,346,4
1578929656.122068,260,349,174,317,4
1578929657.1184044,264,350,167,317,4
1578929658.1205378,261,347,159,319,4
1578929659.1254404,258,336,179,317,4
1578929660.1646118,250,350,191,331,4
1578929661.132243,260,354,206,333,4
1578929662.1278298,255,399,225,345,4
1578929663.1355836,251,323,221,341,4
1578929664.1376088,249,285,207,310,4
1578929665.1442564,274,224,219,328,4
1578929666.150149,268,271,201,343,4
1578929667.1501665,266,259,201,325,4
1578929668.143889,268,264,224,333,4
1578929669.1499305,262,315,211,331,4
1578929670.1554742,254,326,210,325,4
1578929671.1844275,264,315,213,331,4
1578929672.156678,261,320,211,333,4
1578929673.164577,255,312,209,323,4
1578929674.162179,257,316,216,323,4
1578929675.1666095,255,312,201,330,4
1578929676.1672075,257,310,205,326,4
1578929677.1854718,250,326,202,324,4
1578929678.1909838,259,344,216,342,4
1578929679.178475,250,336,213,346,4
1578929680.1785054,250,341,233,342,4
1578929681.1785278,259,358,238,353,4
1578929682.1966493,249,353,239,331,4
1578929683.1855776,268,355,210,330,4
1578929684.1876,267,354,217,339,4
1578929685.1934538,275,346,246,329,4
1578929686.1917994,277,341,211,337,4
1578929687.1966276,260,352,218,327,4
1578929688.1948655,263,342,217,326,4
1578929689.227865,264,341,215,333,4
1578929690.2080667,259,345,219,320,4
1578929691.2070622,260,346,219,322,4
1578929692.2094119,258,347,207,323,4
1578929693.2303994,259,340,206,320,4
1578929694.2135148,259,341,210,321,4
1578929695.2141323,250,338,209,342,4
1578929696.222305,262,349,218,346,4
1578929697.22093,257,336,233,339,4
1578929698.2291813,248,365,227,342,4
1578929699.228144,247,351,228,337,4
1578929700.2616596,266,356,225,331,4
1578929701.2329798,265,356,219,336,4
1578929702.2390306,269,347,217,335,4
1578929703.235303,263,347,229,332,4
1578929704.261565,257,357,217,332,4
1578929705.2400904,258,351,218,333,4
1578929706.242765,268,349,215,331,4
1578929707.270558,259,350,217,325,4
1578929708.2520096,257,346,219,324,4
1578929709.258117,254,359,218,332,4
1578929710.2539728,259,345,208,323,4
1578929711.2690752,258,344,214,322,4
1578929712.2555873,251,345,209,335,4
1578929713.2614374,249,341,208,339,4
1578929714.2679253,251,336,222,342,4
1578929715.2905324,249,342,224,340,4
1578929716.2714539,254,360,223,323,4
1578929717.2746234,270,364,232,345,4
1578929718.273983,274,365,215,343,4
1578929719.2816582,267,344,214,329,4
1578929720.2774498,267,350,229,331,4
1578929721.2864006,260,363,212,329,4
1578929722.2989786,259,346,218,334,4
1578929723.2854722,271,353,215,334,4
1578929724.2914145,215,307,183,297,4
1578929725.2938907,211,306,197,297,5
1578929726.302897,220,321,206,287,5
1578929727.2995415,223,330,194,312,5
1578929728.3029642,229,314,164,320,5
1578929729.306773,214,317,193,321,5
1578929730.3567286,216,309,181,305,5
1578929731.318037,227,318,185,227,5
1578929732.310854,219,313,217,325,5
1578929733.3176274,216,330,209,342,5
1578929734.3209374,248,349,217,308,5
1578929735.3213565,236,337,207,327,5
1578929736.3230145,248,322,202,317,5
1578929737.3513615,237,330,213,325,5
1578929738.3268769,228,332,206,327,5
1578929739.3274162,228,332,213,325,5
1578929740.337351,240,328,209,331,5
1578929741.3306227,236,330,211,329,5
1578929742.3375688,228,331,212,319,5
1578929743.340376,230,327,215,321,5
1578929744.3441918,231,329,207,324,5
1578929745.350413,232,320,213,322,5
1578929746.3443494,249,339,218,341,5
1578929747.3553667,222,324,209,341,5
1578929748.3641946,223,320,238,344,5
1578929749.3537936,222,320,222,344,5
1578929750.361306,224,336,224,348,5
1578929751.362669,234,344,230,337,5
1578929752.4056876,240,342,222,337,5
1578929753.3710346,241,339,217,347,5
1578929754.3660655,248,333,235,334,5
1578929755.372508,226,336,220,338,5
1578929756.372138,231,344,215,338,5
1578929757.379025,246,338,215,336,5
1578929758.3788068,225,342,219,336,5
1578929759.394778,233,339,218,329,5
1578929760.3970485,232,344,222,328,5
1578929761.386593,232,339,209,332,5
1578929762.3878412,233,335,208,329,5
1578929763.4252827,232,337,208,328,5
1578929764.3940382,221,344,208,334,5
1578929765.3990269,222,342,214,335,5
1578929766.4030185,221,341,228,343,5
1578929767.4251616,220,350,231,349,5
1578929768.4040575,222,360,227,340,5
1578929769.410565,245,357,222,338,5
1578929770.4149535,237,360,220,349,5
1578929771.408854,243,354,229,337,5
1578929772.4146445,248,351,215,337,5
1578929773.4144876,234,360,219,336,5
1578929774.43738,246,345,220,336,5
1578929775.4196177,227,349,219,339,5
1578929776.422211,232,348,219,329,5
1578929777.4271686,233,348,220,329,5
1578929778.4325688,232,345,212,331,5
1578929779.4289868,246,360,228,341,5
1578929780.438294,231,349,220,341,5
1578929781.4395864,231,350,219,350,5
1578929782.4422688,223,340,208,354,5
1578929783.4424706,223,339,233,350,5
1578929784.4485967,222,366,230,351,5
1578929785.461227,220,359,229,338,5
1578929786.4673529,236,353,237,355,5
1578929787.452516,246,359,216,348,5
1578929788.4535596,241,355,235,338,5
1578929789.4588964,243,354,207,337,5
1578929790.4736006,232,365,218,334,5
1578929791.4612405,232,349,214,343,5
1578929792.4785635,244,347,213,341,5
1578929793.468888,234,348,202,337,5
1578929794.4706578,218,346,212,331,5
1578929795.4751565,225,343,201,330,5
1578929796.4899502,237,347,213,338,5
1578929797.5080462,233,338,204,328,5
1578929798.4763675,232,329,174,330,5
1578929799.48255,216,332,187,340,5
1578929800.4859288,229,346,180,340,5
1578929801.4912033,215,356,203,342,5
1578929802.4935007,231,337,205,344,5
1578929803.4940178,232,345,206,340,5
1578929804.4972394,240,343,202,341,5
1578929805.501907,239,328,197,334,5
1578929806.5006027,232,356,227,353,5
1578929807.5331073,227,342,204,335,5
1578929808.5061054,226,331,200,337,5
1578929809.5121264,240,310,207,333,5
1578929810.5199606,254,304,217,329,5
1578929811.513428,250,331,167,336,5
1578929812.5176208,230,341,203,335,5
1578929813.5167115,232,345,190,335,5
1578929814.5275464,227,336,192,330,5
1578929815.5236814,219,346,196,355,5
1578929816.5262508,217,338,201,348,5
1578929817.5305007,217,336,215,352,5
1578929818.5629456,221,342,210,351,5
1578929819.533228,216,360,231,332,5
1578929820.5468926,236,357,230,338,5
1578929821.5415485,240,350,210,354,5
1578929822.5395546,238,339,232,354,5
1578929823.54309,241,347,226,336,5
1578929824.5481892,228,355,212,339,5
1578929825.5473096,236,335,170,339,6
1578929826.5505018,237,319,191,256,6
1578929827.5536466,221,297,190,286,6
1578929828.5574439,226,338,187,308,6
1578929829.58217,225,332,179,327,6
1578929830.5626945,225,334,180,326,6
1578929831.5668445,225,321,182,325,6
1578929832.568238,217,324,179,321,6
1578929833.570666,217,323,178,340,6
1578929834.5718038,217,273,195,342,6
1578929835.5748658,216,270,204,337,6
1578929836.5970552,216,290,201,327,6
1578929837.5844605,235,302,214,334,6
1578929838.5871367,249,293,210,352,6
1578929839.592585,240,298,208,346,6
1578929840.6070368,238,285,205,332,6
1578929841.5932539,226,300,218,322,6
1578929842.5902026,224,289,197,325,6
1578929843.5949054,236,282,197,334,6
1578929844.598283,231,283,193,335,6
1578929845.601959,226,282,200,326,6
1578929846.631215,228,294,214,334,6
1578929847.6090648,227,286,186,324,6
1578929848.6135886,226,277,186,326,6
1578929849.6117694,222,282,197,336,6
1578929850.627264,216,272,184,341,6
1578929851.644855,217,273,218,347,6
1578929852.6201694,217,266,211,346,6
1578929853.6208081,218,286,213,343,6
1578929854.623216,219,346,215,333,6
1578929855.6261988,281,388,178,337,6
1578929856.6258273,257,412,196,348,6
1578929857.6326356,265,259,194,336,6
1578929858.6382005,236,328,209,338,6
1578929859.6382241,245,376,188,339,6
1578929860.6394672,266,306,201,340,6
1578929861.643179,244,366,195,338,6
1578929862.6597185,275,407,207,325,6
1578929863.6491115,278,410,196,329,6
1578929864.6504774,261,415,193,331,6
1578929865.654211,255,402,193,330,6
1578929866.6544864,251,396,196,330,6
1578929867.6557918,241,410,196,347,6
1578929868.6650558,240,401,192,345,6
1578929869.6799285,243,399,224,353,6
1578929870.6689687,241,408,216,353,6
1578929871.6729882,264,419,231,341,6
1578929872.6690788,262,410,224,351,6
1578929873.7044904,275,419,205,351,6
1578929874.6755755,265,402,220,341,6
1578929875.6793563,249,405,195,341,6
1578929876.6843045,252,411,203,341,6
1578929877.687159,288,440,195,366,6
1578929878.7030835,247,404,205,337,6
1578929879.6888714,248,403,199,329,6
1578929880.7107468,251,405,200,333,6
1578929881.697852,250,402,199,333,6
1578929882.6991413,249,395,193,328,6
1578929883.6980062,250,396,198,330,6
1578929884.7003171,249,397,193,342,6
1578929885.706248,241,393,188,344,6
1578929886.7056205,246,393,208,345,6
1578929887.7155304,240,406,206,345,6
1578929888.718185,260,410,203,353,6
1578929889.7388403,260,404,216,339,6
1578929890.7306533,256,408,202,346,6
1578929891.7204564,257,401,201,347,6
1578929892.7201483,260,397,204,339,6
1578929893.7212055,249,404,201,341,6
1578929894.726161,249,400,203,339,6
1578929895.7354658,269,409,205,348,6
1578929896.7429852,250,399,204,339,6
1578929897.7359366,249,397,206,333,6
1578929898.740893,250,401,196,337,6
1578929899.740979,250,401,196,334,6
1578929900.770768,252,391,192,332,6
1578929901.742067,267,407,202,347,6
1578929902.7470279,243,393,192,343,6
1578929903.7656386,243,392,211,347,6
1578929904.756976,248,403,212,348,6
1578929905.7530313,239,405,214,347,6
1578929906.7535806,252,404,206,341,6
1578929907.7742374,259,408,204,346,6
1578929908.7623305,259,400,209,343,6
1578929909.765126,253,400,210,340,6
1578929910.7941384,247,408,207,338,6
1578929911.7817302,251,403,204,339,6
1578929912.7728946,260,398,204,344,6
1578929913.7780292,251,402,205,342,6
1578929914.7805235,250,402,202,334,6
1578929915.7769964,251,401,196,334,6
1578929916.7909253,250,398,197,333,6
1578929917.7868106,250,402,207,340,6
1578929918.7931554,242,397,198,340,6
1578929919.7938464,243,394,193,352,6
1578929920.7948234,243,393,214,355,6
1578929921.8015842,242,395,210,349,6
1578929922.8278437,241,406,215,335,6
1578929923.8259568,248,406,215,352,6
1578929924.8027966,256,275,66,347,6
1578929925.8140564,248,248,22,355,7
1578929926.8077927,247,331,74,352,7
1578929927.8128092,259,337,120,332,7
1578929928.812803,257,243,34,186,7
1578929929.8340955,250,242,143,306,7
1578929930.8207743,249,212,161,331,7
1578929931.825268,251,186,182,319,7
1578929932.8254735,243,206,167,347,7
1578929933.886382,238,178,36,337,7
1578929934.8407948,242,212,129,339,7
1578929935.8341944,240,275,142,334,7
1578929936.8443205,242,283,160,333,7
1578929937.839391,269,316,174,332,7
1578929938.8418696,244,196,172,329,7
1578929939.8453758,249,195,184,361,7
1578929940.8638985,244,198,224,355,7
1578929941.847901,240,225,211,362,7
1578929942.8514931,234,226,167,349,7
1578929943.8535788,268,217,141,348,7
1578929944.872633,268,231,183,353,7
1578929945.8610616,269,264,200,366,7
1578929946.8614388,252,324,177,349,7
1578929947.862271,244,337,169,352,7
1578929948.861656,239,334,153,349,7
1578929949.8769119,262,334,159,349,7
1578929950.87429,242,360,178,127,7
1578929951.8730006,246,313,123,142,7
1578929952.875277,241,324,159,299,7
1578929953.8774881,243,212,151,297,7
1578929954.8930366,242,265,62,304,7
1578929955.8966267,247,317,147,313,7
1578929956.8867846,240,318,190,348,7
1578929957.8892212,239,221,188,339,7
1578929958.8892815,234,222,204,330,7
1578929959.9334114,236,281,161,328,7
1578929960.899693,234,255,217,352,7
1578929961.8986905,249,253,184,344,7
1578929962.9051187,256,264,189,350,7
1578929963.920143,253,340,216,345,7
1578929964.930967,257,349,193,338,7
1578929965.9098947,243,351,131,344,7
1578929966.9513395,240,377,176,341,7
1578929967.9213262,254,379,176,343,7
1578929968.9152133,258,393,160,360,7
1578929969.9203804,245,296,161,334,7
