1577707252.1405525,-2880,4192,14792,30.04,-37,174,263
1577707253.1755111,-2820,4240,14872,30.18,13,179,191
1577707254.1442542,-2780,4308,14556,30.04,-226,176,312
1577707255.1572914,-3436,4144,14840,30.13,151,104,102
1577707256.1517816,-2640,4376,14656,30.08,-196,213,98
1577707257.1650424,-2448,4136,15024,30.22,-166,-147,206
1577707258.1642256,-2884,4220,14848,30.13,-179,354,333
1577707259.1759706,-2980,4256,14828,30.08,-126,154,253
1577707260.1868472,-2936,4292,14756,30.13,-11,303,212
1577707261.1787438,-2828,4076,14904,30.13,-81,33,250
1577707262.1829526,-3068,4112,14984,30.22,-265,158,345
1577707263.1949615,-2996,4096,14832,30.22,-170,208,217
1577707264.224224,-2836,4240,14840,30.13,62,104,184
1577707265.194251,-3080,4048,15120,30.18,89,-61,-206
1577707266.2033565,-2836,4064,14880,30.18,-10,235,452
1577707267.209622,-2996,4144,14796,30.13,-12,90,172
1577707268.2242734,-2936,4216,14708,30.13,-67,136,177
1577707269.214807,-3068,4044,14868,30.04,-60,110,260
1577707270.2233422,-2992,4152,14888,30.13,50,252,303
1577707271.315672,-2956,4148,14680,30.18,17,71,168
1577707272.2308397,-2996,4120,14836,30.13,-69,137,230
1577707273.2372532,-3064,3992,14716,30.13,-30,204,273
1577707274.2363992,-2972,4104,14896,30.13,-31,107,246
1577707275.2494833,-2896,4204,14904,30.13,-16,176,325
1577707276.2515717,-2928,4108,14896,30.22,-67,57,161
1577707277.2572892,-2976,3852,14756,30.22,-75,109,256
1577707278.2645621,-2944,4036,14844,30.22,40,153,226
1577707279.2825263,-3040,4036,14620,30.32,-62,79,228
1577707280.2695107,-2868,4124,14832,30.18,-94,74,317
1577707281.2770467,-2864,4116,15016,30.22,20,63,215
1577707282.2795331,-3036,4036,14864,30.13,-94,71,158
1577707283.3120227,-2976,3976,14804,30.13,-44,129,255
1577707284.2857656,-2956,4108,14788,30.13,32,6,176
1577707285.3003995,-2940,4060,14976,30.13,-22,246,216
1577707286.2991781,-2992,4012,14820,30.18,-123,222,369
1577707287.30069,-2880,3924,15000,30.13,-53,228,274
1577707288.3029432,-3068,4084,14740,30.27,-106,92,253
1577707289.3069386,-2928,4132,14804,30.13,-31,54,188
1577707290.3137515,-2968,4124,14944,30.27,-328,249,459
1577707291.3201246,-2816,4352,14644,30.18,-127,-136,18
1577707292.3369799,-2872,4192,14788,30.18,-30,67,217
1577707293.3299582,-2668,4220,14708,30.13,-2,-2,227
1577707294.3569193,-2952,4192,14992,30.13,-26,141,212
1577707295.3394856,-2992,3852,14764,30.22,-81,625,302
1577707296.3394873,-3204,4548,14660,30.13,-56,55,185
1577707297.3491766,-2912,4652,14684,30.22,-49,61,235
1577707298.379595,-3136,4372,14688,30.13,23,91,263
1577707299.3807068,-3216,4484,14708,30.22,-56,279,302
1577707300.357891,-2904,4336,14568,30.13,-29,39,158
1577707301.3655603,-3144,4112,14588,30.18,-329,242,472
1577707302.4378233,-2896,4332,14668,30.18,-97,19,161
1577707303.3720906,-3292,4040,14904,30.27,-73,287,295
1577707304.3781748,-3184,4068,14808,30.22,159,18,120
1577707305.3860247,-3100,4324,14592,30.18,-82,-105,117
1577707306.3869486,-3056,4044,14788,30.22,-75,164,229
1577707307.3989587,-3204,3876,14688,30.18,-39,71,151
1577707308.4320555,-3124,4156,14968,30.27,-36,65,314
1577707309.410645,-3204,3776,15036,30.22,11,67,221
1577707310.403901,-3180,3848,14808,30.22,-16,210,296
1577707311.4106832,-3044,3764,14936,30.32,57,229,300
1577707312.4171731,-3128,3824,14608,30.18,-83,106,251
1577707313.4585855,-3156,3884,14664,30.18,302,-516,181
1577707314.4290502,-3068,4128,14848,30.27,-97,115,220
1577707315.4331234,-3120,4120,14660,30.27,-139,324,357
1577707316.437323,-3192,4112,14748,30.22,-121,268,260
1577707317.4368606,-3188,3908,14664,30.37,29,87,243
1577707318.4550507,-3192,3896,14968,30.18,117,18,214
1577707319.4477417,-3096,3992,14824,30.18,-72,80,249
1577707320.4543698,-3152,3964,14772,30.27,-30,55,179
1577707321.4597087,-2944,3900,14760,30.27,-73,-48,198
1577707322.46581,-3240,3976,14668,30.18,18,266,267
1577707323.463812,-3104,3868,14844,30.37,-40,91,159
1577707324.530582,-3148,3916,14832,30.27,-16,197,258
1577707325.4777803,-3148,3840,14824,30.32,-78,131,196
1577707326.4791296,-3056,3940,14696,30.37,-109,230,307
1577707327.4886756,-3096,3780,14828,30.32,-65,128,297
1577707328.5170724,-3160,4000,14832,30.32,-23,138,186
1577707329.4952896,-3116,3948,14784,30.22,-139,143,268
1577707330.4958143,-3060,3884,14904,30.37,14,219,364
1577707331.5058544,-3064,3968,14860,30.37,42,63,214
1577707332.5066993,-3456,3952,15064,30.27,410,96,-701
1577707333.5118592,-3348,4040,14952,30.37,-566,407,179
1577707334.5218294,-3196,4296,14412,30.41,-205,467,516
1577707335.51942,-3316,4024,14708,30.37,-257,66,-408
1577707336.526213,-3268,4232,14536,30.37,-70,130,44
1577707337.5292406,-3096,4020,14852,30.41,-200,83,147
1577707338.5363772,-3048,4204,14652,30.22,101,-61,-27
1577707339.575082,-3104,4124,14736,30.41,49,97,262
1577707340.5455947,-3092,4200,14688,30.41,58,63,23
1577707341.5495262,-3172,4108,14572,30.37,25,285,257
1577707342.5532167,-3156,3916,14676,30.41,-114,153,305
1577707343.589823,-3152,4076,14684,30.32,-140,80,359
1577707344.5667765,-3184,3920,14724,30.41,-20,182,213
1577707345.5691984,-3068,4344,14716,30.37,292,217,307
1577707346.6448057,-3228,4300,14656,30.41,-531,548,653
1577707347.574829,-3212,4232,14684,30.41,-71,97,156
1577707348.584482,-3208,4068,14688,30.37,-207,176,264
1577707349.585524,-3480,3844,14616,30.32,-88,152,199
1577707350.5998814,-3356,4068,15016,30.27,-23,97,-4
1577707351.5998464,-3520,3672,14904,30.32,-234,379,365
1577707352.5995417,-3304,3936,14776,30.27,33,99,171
1577707353.6041193,-3348,3832,14888,30.37,-170,263,352
1577707354.6993804,1360,-13168,11072,30.32,254,-4925,3720
1577707355.6170619,-3060,-11880,10724,30.32,793,10226,991
1577707356.6218002,-1048,-10704,11208,30.37,-312,2409,114
1577707357.62696,2224,-11336,14556,30.27,-896,6998,272
1577707358.6683047,144,-11136,11980,30.27,-366,1573,483
1577707359.6629448,-2840,-10216,13712,30.37,2384,-4107,-181
1577707360.6399693,-1356,-9632,12604,30.22,-446,-1308,224
1577707361.6481035,-1580,-9980,12520,30.22,-235,-5684,1739
1577707362.6940506,-600,-11168,14884,30.22,-43,-4183,337
1577707363.650774,-540,-10728,12252,30.32,-62,-39,622
1577707364.6645343,-1696,-10780,11820,30.27,-262,762,230
1577707365.6672869,-2892,-10812,9128,30.22,-300,-4099,811
1577707366.6710818,-1164,-10508,9488,30.13,-674,300,782
1577707367.6727536,-1724,-10028,12252,30.22,766,-643,1789
1577707368.6872468,-4892,-10000,11052,30.22,-4797,-7453,4070
1577707369.7541184,544,-9988,11820,30.27,-196,1827,212
1577707370.685635,796,-10272,13232,30.18,-991,1512,3346
1577707371.7067323,2568,-9624,12352,30.27,-355,318,-3
1577707372.6978974,156,-10244,12784,30.13,233,32,-1245
1577707373.721266,-4996,-9796,11356,30.18,2511,5196,-2183
1577707374.7068698,-4384,-9828,11964,30.13,-212,3398,-300
1577707375.7155356,-5232,-9608,10740,30.08,-295,-4228,1386
1577707376.7257104,-4796,-10296,11048,30.18,-199,95,256
1577707377.7404683,-3316,-11192,12204,30.18,-381,-481,-464
1577707378.7427278,-4736,-11548,8256,30.13,-1081,5792,-650
1577707379.737872,-5384,-12720,9384,30.13,-322,3977,-323
1577707380.7332122,-5332,-12388,8308,30.13,203,1149,102
1577707381.7415507,-5028,-11916,8928,30.18,47,1164,279
1577707382.7457569,-4360,-12352,10044,30.08,340,-1169,179
1577707383.7477894,-1760,-11628,11340,30.13,-3,1931,128
1577707384.7720208,-1832,-12312,9236,30.22,940,4383,334
1577707385.7780006,-2348,-12292,10448,30.27,-980,-1736,121
1577707386.760778,824,-10284,13300,30.08,-2219,-785,1318
1577707387.771901,3868,-11572,10816,30.13,29,-15881,1433
1577707388.797974,52,-13200,6976,30.08,555,-5712,3818
1577707389.7803652,352,-12468,8424,30.08,-131,180,947
1577707390.7815294,756,-12500,10072,30.04,-159,147,245
1577707391.7852376,564,-12488,9868,30.13,-75,172,282
1577707392.8324077,652,-12468,9808,30.18,-28,143,156
1577707393.7965283,516,-12492,10120,30.04,-6,60,228
1577707394.8001819,532,-12484,10228,30.08,19,227,263
1577707395.824495,532,-12376,10172,29.99,-37,445,325
1577707396.8140566,96,-12468,10172,30.04,-71,-420,381
1577707397.8164835,360,-12248,10032,29.99,-70,388,397
1577707398.8188102,168,-12296,10032,30.04,45,79,165
1577707399.8665514,196,-12648,9952,29.99,226,172,444
1577707400.8265197,268,-12288,10552,30.08,48,417,288
1577707401.8336792,216,-12176,10084,30.04,-34,28,304
1577707402.8361506,764,-12976,7004,30.08,-3696,-2523,519
1577707403.8718746,2148,-13820,7840,29.94,-825,372,493
1577707404.8609726,2168,-14008,7528,29.94,-127,-42,-162
1577707405.859289,3196,-11744,8944,29.94,10186,-2906,5464
1577707406.8555868,3480,-1084,16524,29.99,-25,-1301,-46
1577707407.8961189,4432,-960,15236,30.08,-64,107,193
1577707408.867378,3720,-984,13808,29.89,72,3753,642
1577707409.873869,3896,-856,15216,30.04,-22,163,261
1577707410.881088,4348,-920,15092,30.04,-39,292,207
1577707417.0326412,4396,-672,15372,30.13,-81,80,239
1577707417.0336406,4248,-864,15048,30.13,-36,148,250
1577707417.0356412,4240,-872,15116,30.04,13,237,260
1577707417.0366411,4476,-724,15200,30.04,-18,132,215
1577707417.037642,4396,-792,15184,30.04,-34,112,234
1577707417.038642,4236,-812,15004,30.04,-36,116,233
1577707417.9061615,4128,-824,14528,29.99,-107,361,308
1577707418.9370358,4432,-896,15300,30.13,4,44,250
1577707419.926419,4464,-840,14976,30.08,-41,174,256
1577707420.9184628,4528,-1024,15132,29.99,45,-384,179
1577707421.9276004,4920,-1020,15960,30.08,-45,210,-65
1577707422.9651337,4548,-908,15828,29.99,-66,1334,434
1577707423.939891,4536,-940,15256,29.99,-37,61,244
1577707424.9399426,4680,-848,15092,29.94,-50,391,206
1577707425.979993,4400,-892,15060,30.08,-1,2,264
1577707426.9550235,4436,-860,15180,30.18,-45,170,267
1577707427.9513795,4320,-896,15088,30.08,-53,213,227
1577707428.9582062,4376,-812,15176,30.08,-68,-95,190
1577707429.978965,3988,-760,14580,30.08,-52,151,291
1577707430.9634264,4260,-692,15100,30.08,138,80,309
1577707431.9898918,3708,5448,15412,30.13,9164,-11160,-9218
1577707432.9754624,7684,6296,17092,30.08,3157,-7455,-3973
1577707433.9927227,4612,6860,13684,30.13,385,-370,-171
1577707434.9863744,4584,7556,13140,30.13,-1255,1242,436
1577707435.989922,3764,6992,13568,30.04,-104,205,40
1577707437.0698898,3468,7136,13192,30.04,261,-36,-295
1577707438.0285075,4176,7480,13116,30.13,296,-28,-99
1577707439.010123,4000,7452,13224,30.13,-112,73,214
1577707440.0093243,4028,7536,13136,30.18,-32,205,214
1577707441.0119865,4036,7612,13280,30.08,-52,173,270
1577707442.020689,3912,7600,13196,30.22,73,128,127
1577707443.0225458,3984,7548,13136,30.08,-33,271,175
1577707444.04785,4104,7828,13676,30.13,-1445,-256,1492
1577707445.0340862,7280,5856,13832,30.13,-289,-2842,708
1577707446.0410006,5708,6876,14076,30.18,847,4661,1003
1577707447.0469453,5288,6484,12880,30.22,254,577,-163
1577707448.0471523,6172,7544,14296,30.08,-135,2151,13
1577707449.0610127,5912,6204,13188,30.18,112,1181,414
1577707450.05947,6176,6436,11676,30.18,-553,641,-122
1577707451.0662773,6480,6844,12796,30.18,-29,114,323
1577707452.0650299,6448,6104,12856,30.22,104,-445,-152
1577707453.1123722,5292,6044,13636,30.13,447,-1577,-444
1577707454.0782542,4580,6404,14680,30.18,213,1694,231
1577707455.0808902,4824,6704,13872,30.27,271,-6795,-441
1577707456.087471,6472,6008,12312,30.18,259,590,213
1577707457.0919275,4416,5792,12924,30.04,-86,-2149,-85
1577707458.106879,5112,5776,14260,30.13,1049,-2339,-1286
1577707459.101767,5328,6384,13692,30.13,-405,-134,-2
1577707460.1312206,6760,5800,12816,30.18,-129,-1304,92
1577707461.111261,6960,6320,12832,30.08,-62,-142,171
1577707462.1112807,5312,7108,12332,30.13,10,2596,1939
1577707463.117433,3888,5992,13980,30.18,-293,214,504
1577707464.125995,3852,6008,14164,30.13,-149,9,188
1577707465.147478,3324,5788,14416,30.04,791,-620,190
1577707466.133693,3520,5736,14120,30.04,-3,-361,177
1577707467.1360092,3832,6176,13900,30.13,-69,-138,254
1577707468.1686285,3676,6128,14324,29.94,45,479,364
1577707469.1480753,3456,6080,14056,30.13,170,-544,76
1577707470.1549718,3248,6612,14168,30.13,-131,-839,-403
1577707471.15961,4076,6300,14544,30.08,-76,3402,1158
1577707472.2027473,2876,6568,14020,29.99,-197,-95,227
1577707473.1661792,3164,6676,13904,30.08,-21,163,257
1577707474.1734734,3152,6672,13856,30.04,-64,-37,303
1577707475.1729915,3208,6384,13900,30.08,22,107,260
1577707476.1860251,3148,6644,14024,29.99,-62,366,325
1577707477.1824179,3108,6740,13768,30.08,-103,401,286
1577707478.1923802,3220,6780,14008,30.13,-23,267,213
1577707479.2167864,3216,6648,14016,30.04,-27,84,273
1577707480.195709,3176,6632,13900,30.13,-48,57,250
1577707481.205374,3176,6748,13928,30.08,-24,178,210
1577707482.2116349,3304,6652,13648,30.13,-65,510,254
1577707483.2510965,3188,6464,14184,30.08,107,328,251
1577707484.214876,3132,6660,13996,30.08,-100,46,260
1577707485.221891,2988,6636,13964,30.13,-8,273,206
1577707486.2292056,3212,6656,13920,30.22,-190,273,289
1577707487.246148,2276,6472,14168,30.13,-342,1363,336
1577707488.2346182,2200,6528,14128,30.13,-237,274,209
1577707489.2381592,2148,6528,14100,30.18,-68,118,195
1577707490.2518964,2596,5688,14372,30.13,-376,-233,139
1577707491.2472932,2364,6076,14312,30.18,281,-81,396
1577707492.2513614,2384,5912,14384,30.08,43,59,288
1577707493.2584934,2260,5940,14412,30.27,-42,133,228
1577707494.2760565,2228,6168,14396,30.13,56,-74,99
1577707495.2880247,2168,5996,14168,30.13,19,168,224
1577707496.2687507,2300,6016,14288,30.27,-72,218,285
1577707497.2800333,2248,6032,14316,30.13,6,96,247
1577707498.3008714,2268,5980,14316,30.22,-40,73,259
1577707499.2849987,2276,6016,14472,30.18,-51,108,246
1577707500.4071116,2300,5984,14332,30.13,-59,138,239
1577707501.2960205,1984,6120,14364,30.18,5,104,64
1577707502.3163717,2208,6020,14368,30.32,9,314,294
1577707503.3102732,2272,5904,14228,30.27,-33,11,210
1577707504.3109813,2276,6040,14488,30.18,-119,76,315
1577707505.3099675,2244,6004,14424,30.22,-32,-30,199
1577707506.3214347,2348,6148,14300,30.32,-82,-125,244
1577707507.3222663,2240,6088,14396,30.22,14,167,198
1577707508.326015,2376,5896,14304,30.18,-64,158,227
1577707509.356228,2284,5944,14384,30.18,-38,306,298
1577707510.3359385,2352,5964,14308,30.22,68,-113,291
1577707511.342106,2296,5968,14240,30.13,111,46,203
1577707512.3462303,2196,6068,14356,30.22,-40,98,250
1577707513.3708816,2260,5944,14312,30.13,-40,120,247
1577707514.358667,2240,5960,14276,30.27,-32,96,229
1577707515.3745098,2352,6036,14356,30.13,-41,27,249
1577707516.364449,2276,6028,14380,30.18,-6,102,263
1577707517.4084604,2276,6008,14396,30.13,-33,64,262
1577707518.3781962,2284,6008,14324,30.13,-28,13,207
1577707519.377297,2328,5868,14364,30.27,-73,69,229
1577707520.3818455,2276,6056,14292,30.18,6,160,255
1577707521.385591,2220,5996,14224,30.08,-111,498,308
1577707522.3887084,1588,6012,14208,30.13,-1104,-217,-15
1577707523.3946853,1328,6540,15016,30.13,84,-34,539
1577707524.4109163,1868,6520,14384,30.22,201,-371,342
1577707525.4019356,1816,6128,14324,30.18,-67,121,369
1577707526.427547,1768,6020,14400,30.22,-72,-4,182
1577707527.4198446,1624,6100,14432,30.13,-10,167,247
1577707528.4433537,1592,6060,14548,30.18,-49,108,252
1577707529.4258971,1696,6088,14380,30.22,-15,128,230
1577707530.4348533,1732,5996,14452,30.22,-58,142,231
1577707531.439688,1680,6060,14428,30.22,-83,101,214
1577707532.4685564,1704,5896,14364,30.08,-46,159,285
1577707533.4448557,1692,5912,14396,30.22,-37,74,210
1577707534.4488807,1632,5888,14576,30.22,-71,201,233
1577707535.454785,1776,5940,14268,30.22,-60,-185,251
1577707536.4558923,1440,5784,14648,30.27,-96,954,287
1577707537.5092485,1256,6084,14560,30.27,-96,-332,194
1577707538.4765205,1208,5856,14436,30.22,168,236,125
1577707539.474941,1144,6452,14548,30.22,803,-1840,188
1577707540.4780662,1512,6328,14252,30.13,-73,79,237
1577707541.498931,1488,6180,14400,30.13,-115,78,341
1577707542.5980067,1520,6112,14092,30.22,-70,122,209
1577707543.5070946,1372,6128,14292,30.13,-59,-87,269
1577707544.5065618,1588,6160,14280,30.18,-85,355,191
1577707545.5073092,1464,6368,14372,30.22,119,-350,256
1577707546.5064332,1564,6196,14344,30.18,-91,123,286
1577707547.5247931,1568,6324,14304,30.18,-44,276,226
1577707548.5152364,1464,6196,14284,30.13,-158,131,238
1577707549.5146375,1504,6304,14260,30.18,-49,155,281
1577707550.539308,1712,6328,14196,30.22,-62,107,245
1577707551.540438,1488,6228,14280,30.22,-12,74,219
1577707552.5291748,1268,6344,13872,30.22,-68,1036,189
1577707553.537838,1272,5720,14608,30.18,-19,732,416
1577707554.540769,1348,6292,14332,30.13,33,23,182
1577707555.5416517,1608,6156,14432,30.27,-338,251,361
1577707556.5504205,1328,6652,14308,30.32,71,-691,22
1577707557.5592487,1240,5892,14480,30.27,-228,771,350
1577707558.5947692,972,5912,14472,30.22,-147,554,225
1577707559.5654078,828,6060,14376,30.27,70,-57,234
1577707560.5723383,1028,5848,14548,30.22,-179,416,107
1577707561.5707443,1156,6256,14356,30.27,-241,-201,64
1577707562.6111338,996,6052,14452,30.32,-81,428,211
1577707563.586972,1200,6316,14304,30.37,-36,188,210
1577707564.5913467,1228,6120,14348,30.22,-66,393,276
1577707565.6071901,988,6500,14236,30.22,-67,299,314
1577707566.5958672,788,6580,14196,30.22,-121,14,336
1577707567.6056664,596,6376,14276,30.27,-89,51,251
1577707568.6057258,764,6448,14316,30.27,18,186,240
1577707569.6169097,696,6292,14308,30.32,1,-63,173
1577707570.6171148,624,6404,14372,30.18,-100,241,307
1577707571.6194339,652,6188,14476,30.27,39,73,180
1577707572.6259904,740,6404,14312,30.32,-80,46,256
1577707573.6418145,868,6328,14396,30.27,-7,106,218
1577707574.632745,516,6348,14508,30.32,-38,555,180
1577707575.6427152,756,6272,14376,30.32,50,-313,245
1577707576.6429348,812,6384,14240,30.22,-41,118,206
1577707577.7125056,1728,6696,14012,30.27,1169,-4564,787
1577707578.6506736,-240,5140,15012,30.27,413,265,705
1577707579.6574657,-128,5520,14572,30.18,176,121,330
1577707580.663063,-28,5568,14580,30.27,-123,183,283
1577707581.6646633,-144,5596,14620,30.22,-14,265,240
1577707582.675648,-128,5576,14444,30.27,-112,8,235
1577707583.6805258,-264,5524,14696,30.22,-13,96,232
1577707584.681891,-132,5464,14584,30.18,-67,203,239
1577707585.6820517,-200,5372,14756,30.22,-197,169,375
1577707586.685656,-164,5416,14688,30.22,-39,237,248
1577707587.692563,-116,5628,14668,30.22,26,219,251
1577707588.7226992,-264,5520,14564,30.18,-53,201,238
1577707589.705511,-96,5440,14820,30.27,-28,138,266
1577707590.7031236,-224,5388,14676,30.18,-47,117,218
1577707591.7143428,-276,5340,14796,30.22,-37,100,273
1577707592.7494912,-184,5260,14636,30.22,-91,88,282
1577707593.7843707,-276,5504,14648,30.08,-51,254,205
1577707594.7289329,-168,5468,14632,30.27,-22,106,227
1577707595.7351258,-284,5452,14724,30.13,-7,184,273
1577707596.7339067,-272,5488,14656,30.18,-4,79,218
1577707597.736906,-212,5504,14660,30.22,-7,58,252
1577707598.7439232,-208,5552,14732,30.18,-6,179,230
1577707599.753053,-304,5660,14596,30.22,-63,250,274
1577707600.74391,-116,5508,14764,30.27,3,0,277
1577707601.7549915,-152,5528,14748,30.08,-14,34,232
1577707602.7614574,-344,5624,14572,30.22,-1,342,304
1577707603.8396652,-304,5628,14684,30.22,-99,-36,267
1577707604.7731874,-308,5528,14768,30.27,-49,73,235
1577707605.7742376,-256,5520,14628,30.27,-5,99,240
1577707606.7794664,-280,5624,14732,30.18,-51,127,239
1577707607.8224635,-204,5536,14648,30.22,15,292,266
1577707608.7940824,-384,5692,14588,30.22,24,90,176
1577707609.7930233,-272,5576,14668,30.18,-75,118,205
1577707610.7976294,-212,5564,14616,30.22,-27,140,256
1577707611.7992954,-296,5476,14624,30.13,-24,50,210
1577707612.8049085,-348,5600,14600,30.22,-106,228,279
1577707613.8142753,-316,5496,14572,30.32,-42,153,269
1577707614.819429,-256,5632,14468,30.18,-34,112,226
1577707615.8188987,-204,5588,14740,30.18,-55,118,251
1577707616.8242588,-208,5524,14648,30.13,-31,118,244
1577707617.8340147,-296,5520,14780,30.22,-19,138,272
1577707618.8593686,-300,5576,14668,30.18,-60,170,272
1577707619.8400886,-160,5544,14492,30.18,-34,83,249
1577707620.845462,-308,5600,14524,30.27,1,10,222
1577707621.8499484,-152,5584,14564,30.18,-1,145,275
1577707622.88621,-264,5488,14660,30.18,-45,151,240
1577707623.8913682,-156,5540,14756,30.22,-13,145,245
1577707624.8604276,-284,5572,14552,30.27,-70,111,242
1577707625.8654482,-220,5580,14848,30.27,-39,-29,261
1577707626.8740225,-292,5608,14676,30.13,-29,152,205
1577707627.8791597,-144,5596,14624,30.32,-43,22,248
1577707628.8858974,-232,5576,14516,30.18,0,114,254
1577707629.884927,-264,5608,14784,30.32,-45,188,289
